county,year,month,chlorophyll,rain_mm,lst_c,sst_c,marine_heatwave_days,Nitrate,Total_Phosphorus,spec_cond,streamflow,stream_width,water_temp,tds,tss,turbidity,ph,conductivity,do_mg_l,salinity,Developed_Total,Agriculture_Total,Forest_Total,Shrub_Grass_Total,Wetlands_Total,OpenWater,county_population,total_valid_area_km2,urban_area_km2,urban_pct,non_urban_area_km2,non_urban_pct,roads_area_km2,roads_pct,urban_population_density_km2,non_urban_population_density_km2,total_population_density_km2,date
Alameda,2023,6,62.264,2.467,32.807,13.66225,NA,0.02042,0.0965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.204110094,1.372550299,9.925465885,47.475546109999996,2.033791161,4.100961373,1657334,2126.9097,380.3994,17.88507523,1464.6024,68.86058209,281.9079,13.25434267,4356.82601,1131.59312,779.2216096,2023-06-01
Alameda,2023,7,55.051,0,36.931,13.359375,NA,0.059889444,0.1486,NA,NA,NA,24.4,NA,NA,0.812,8.33,NA,8.7,NA,34.204110094,1.372550299,9.925465885,47.475546109999996,2.033791161,4.100961373,1657334,2126.9097,380.3994,17.88507523,1464.6024,68.86058209,281.9079,13.25434267,4356.82601,1131.59312,779.2216096,2023-07-01
Alameda,2023,8,48.422,0,36.201,15.721875,NA,0.026350941,0.1794375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.204110094,1.372550299,9.925465885,47.475546109999996,2.033791161,4.100961373,1657334,2126.9097,380.3994,17.88507523,1464.6024,68.86058209,281.9079,13.25434267,4356.82601,1131.59312,779.2216096,2023-08-01
Alameda,2023,9,41.977,0.621,31.023,15.514375,NA,0.0813735,0.2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.204110094,1.372550299,9.925465885,47.475546109999996,2.033791161,4.100961373,1657334,2126.9097,380.3994,17.88507523,1464.6024,68.86058209,281.9079,13.25434267,4356.82601,1131.59312,779.2216096,2023-09-01
Alameda,2023,10,45.863,7.982,27.851,15.12125,NA,0.116310818,0.2272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.204110094,1.372550299,9.925465885,47.475546109999996,2.033791161,4.100961373,1657334,2126.9097,380.3994,17.88507523,1464.6024,68.86058209,281.9079,13.25434267,4356.82601,1131.59312,779.2216096,2023-10-01
Alameda,2023,11,44.58,24.769,17.907,13.899125,NA,0.30693,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.204110094,1.372550299,9.925465885,47.475546109999996,2.033791161,4.100961373,1657334,2126.9097,380.3994,17.88507523,1464.6024,68.86058209,281.9079,13.25434267,4356.82601,1131.59312,779.2216096,2023-11-01
Alameda,2023,12,36.498,81.78,13.532,13.79625,NA,0.387295,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.204110094,1.372550299,9.925465885,47.475546109999996,2.033791161,4.100961373,1657334,2126.9097,380.3994,17.88507523,1464.6024,68.86058209,281.9079,13.25434267,4356.82601,1131.59312,779.2216096,2023-12-01
Alameda,2024,1,61.412,118.222,11.467,13.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-01-01
Alameda,2024,2,59.04,104.808,14.438,13.44625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-02-01
Alameda,2024,3,56.759,63.757,19.152,13.30125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-03-01
Alameda,2024,4,50.516,25.829,24.317,12.22875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-04-01
Alameda,2024,5,66.852,14.869,29.791,11.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-05-01
Alameda,2024,6,69.209,1.6,34.817,12.152875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-06-01
Alameda,2024,7,55.495,0,37.067,14.47125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-07-01
Alameda,2024,8,50.561,1.379,34.182,13.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-08-01
Alameda,2024,9,48.619,2.277,33.056,14.534375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-09-01
Alameda,2024,10,48.467,8.938,24.029,14.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-10-01
Alameda,2024,11,55.897,59.441,13.284,12.238375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-11-01
Alameda,2024,12,54.2,84.985,11.778,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.266858981,1.319871071,9.963646671,47.44999902,2.058685592,3.901992394,1658061,2126.9097,381.3183,17.92827876,1463.3388,68.80117195,282.2526,13.27054929,4348.233484,1133.067066,779.5634201,2024-12-01
Contra Costa,2017,3,61.133,71.021,21.846,12.92,0,0.329173333,NA,NA,NA,NA,12.2,185,2.95,NA,8.280000000000001,875.5,8.25,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-03-01
Contra Costa,2017,4,43.748,60.107,22.312,12.09,4,0.562036652,0.192086957,953,3.35,12.5,13.649999999999999,NA,NA,NA,8.1,NA,NA,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-04-01
Contra Costa,2017,5,28.626,3.676,30.813,11.9,0,0.596409552,0.183193548,1050,1.1849999999999998,6,16.1,NA,NA,13,8,NA,NA,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-05-01
Contra Costa,2017,6,44.495,2.704,35.57,12.155,0,0.103136,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-06-01
Contra Costa,2017,7,43.527,0,39.561,13.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,763,7.6,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-07-01
Contra Costa,2017,8,35.329,0.1,35.812,15.25,0,0.181852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-08-01
Contra Costa,2017,9,27.973,1.267,31.658,16.06,4,0.1592335,NA,NA,NA,NA,NA,NA,NA,NA,7.83,NA,7.6000000000000005,25.15,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-09-01
Contra Costa,2017,10,23.897,9.25,27.783,12.99,0,0.25945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-10-01
Contra Costa,2017,11,24.975,62.095,17.15,13.58,0,0.364995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-11-01
Contra Costa,2017,12,31.469,11.034,13.952,11.61,0,0.46052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.380690749,11.05172715,8.734481172,39.38974386,2.333116236,2.981913087,1137577,2082.0852,421.092,20.2245326,1404.738,67.46784426,256.2552,12.30762315,2701.492785,809.8143568,546.364289,2017-12-01
Contra Costa,2018,1,30.734,108.299,14.077,12.06,0,0.61962,NA,NA,NA,NA,NA,NA,NA,NA,7.775,210,8.65,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-01-01
Contra Costa,2018,2,30.664,13.022,17.037,11.435,0,0.54959,NA,NA,NA,NA,NA,NA,NA,NA,8.405,1273.5,7.9,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-02-01
Contra Costa,2018,3,37.558,118.686,20.967,11.51,0,0.44774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-03-01
Contra Costa,2018,4,38.364,55.141,24.653,12.605,3,0.26947,NA,NA,NA,NA,NA,NA,NA,NA,8.58,1318.5,7.9,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-04-01
Contra Costa,2018,5,45.396,5.801,29.065,11.78,0,0.346569474,0.129266667,327,NA,NA,18.9,NA,NA,10,7.9,773,6.8999999999999995,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-05-01
Contra Costa,2018,6,43.897,0.008,36.306,11.73,0,0.25093,NA,NA,NA,NA,NA,NA,NA,NA,7.970000000000001,754.5,5.734999999999999,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-06-01
Contra Costa,2018,7,38.22,0,38.302,14.17,0,0.131508,NA,451.5,NA,NA,23.35,NA,NA,7.8500000000000005,7.970000000000001,1046,7.9,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-07-01
Contra Costa,2018,8,34.227,0.878,34.319,13.64,0,NA,0.140846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-08-01
Contra Costa,2018,9,24.055,0.063,33.557,14.035,0,0.175914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-09-01
Contra Costa,2018,10,23.473,8.428,28.649,14.75,0,0.2409936,NA,722.5,NA,NA,18.25,NA,NA,4.699999999999999,7.95,NA,NA,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-10-01
Contra Costa,2018,11,20.505,64.586,18.555,13.375,0,0.28012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-11-01
Contra Costa,2018,12,30.82,54.121,13.641,13.68,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.476618686,11.020457559,8.779878585,39.30356412,2.3368836560000004,2.953845806,1143188,2082.0852,422.5905,20.29650372,1402.884,67.37879891,256.6107,12.32469738,2705.190959,814.8841957,549.0591836,2018-12-01
Contra Costa,2019,1,41.336,95.204,13.842,12.53,3,0.68965,0.109333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-01-01
Contra Costa,2019,2,63.062,154.21,11.909,12.395,0,1.5,0.282285714,1197,NA,NA,10.2,NA,NA,2.41,8.24,858,11.23,0.6,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-02-01
Contra Costa,2019,3,49.17,97.005,19.712,12.51,2,0.416446667,NA,367.8,NA,NA,13.2,NA,NA,327,8.07,285.2,10.83,0.18,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-03-01
Contra Costa,2019,4,42.667,15.062,26.567,12.785,9,0.411985714,0.185,1109,NA,NA,14.1,NA,NA,2.28,8.325,1195.5,7.800000000000001,0.55,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-04-01
Contra Costa,2019,5,38.548,33.636,28.311,13.75,23,1.3,0.362,1264,NA,NA,15,NA,1.9,1.33,8.28,1023,10.59,0.63,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-05-01
Contra Costa,2019,6,43.008,2.994,36.307,13.99,10,0.4072524,0.57675,1310,NA,NA,18.3,NA,NA,1,8.27,1142,10.34,0.66,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-06-01
Contra Costa,2019,7,39.115,0.003,37.187,13.48,0,2.7225,0.528714286,1428,NA,NA,17.6,NA,NA,0.58,7.885,468,8.2,0.72,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-07-01
Contra Costa,2019,8,33.335,0,37.317,15.04,0,0.127232,0.263333333,NA,NA,NA,NA,NA,NA,NA,8.055,NA,7.45,24.5,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-08-01
Contra Costa,2019,9,29.382,2.027,32.56,14.815,0,NA,NA,NA,NA,NA,NA,NA,76,NA,7.825,436,7.85,NA,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-09-01
Contra Costa,2019,10,23.522,6.731,27.855,13.18,0,0.316301,0.863642857,158,NA,NA,19,NA,3.6,2.8,7.89,NA,NA,NA,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-10-01
Contra Costa,2019,11,23.592,33.392,21.902,12.555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-11-01
Contra Costa,2019,12,29.707,98.669,12.902,12.57,0,0.47658,NA,1246,NA,NA,12,NA,NA,8.9,7.82,936,8.29,0.63,35.593597083999995,10.873999097999999,8.804319725000001,39.30723735,2.347244062,2.946687708,1147623,2082.0852,424.4706,20.38680261,1400.6466,67.27133933,256.968,12.34185806,2703.657214,819.3522906,551.1892597,2019-12-01
Contra Costa,2020,1,24.185,39.344,12.6,12,0,0.636713333,NA,475,NA,NA,9.5,NA,3.8,9.1,7.35,1080,13.15,0.76,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-01-01
Contra Costa,2020,2,30.069,5.427,19.536,11.49,0,0.586332,NA,1345,NA,NA,8.1,NA,NA,15.1,8.485,1558.5,7.9,0.68,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-02-01
Contra Costa,2020,3,21.968,43.548,22.09,12.39,0,0.56,NA,1493,NA,NA,11.7,NA,NA,0.45,8.1,1113,12.81,0.76,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-03-01
Contra Costa,2020,4,26.581,25.091,29.693,12.445,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-04-01
Contra Costa,2020,5,28.263,11.134,33.82,12.73,7,0.066,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-05-01
Contra Costa,2020,6,37.053,2.641,38.807,13.54,4,0.982720286,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-06-01
Contra Costa,2020,7,36.982,0.379,39.302,14.17,0,0.1114542,0.098666667,247,NA,NA,23.6,NA,6.1,4.5,8.205,1339,6.27,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-07-01
Contra Costa,2020,8,31.359,1.809,37.305,14.43,0,0.08594,NA,NA,NA,NA,NA,NA,NA,NA,8.25,1008,8.23,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-08-01
Contra Costa,2020,9,26.621,2.272,35.685,14.86,0,0.139984667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-09-01
Contra Costa,2020,10,25.108,6.841,30.186,14.25,0,0.191250143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-10-01
Contra Costa,2020,11,21.624,15.172,18.281,12.3,0,0.2474285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-11-01
Contra Costa,2020,12,19.573,39.009,14.284,11.08,0,0.338666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71250629,10.858882324000001,8.723979488,39.30153913,2.361371887,2.911321051,1149853,2082.0852,426.4776,20.48319636,1398.3831,67.1626262,257.2245,12.35417744,2696.162706,822.2732383,552.2603014,2020-12-01
Contra Costa,2021,1,27.457,69.713,15.709,10.89,0,0.47956,NA,NA,NA,NA,NA,NA,NA,NA,8.19,711,7.3,NA,35.887361675,10.83510049,7.97977272,39.976095719999996,2.361277702,2.828720363,1164050,2082.0852,428.3532,20.57327913,1395.0342,67.00178264,258.6978,12.42493823,2717.500418,834.4239876,559.0789464,2021-01-01
Contra Costa,2021,2,26.005,21.677,19.032,11.035,0,0.68013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.887361675,10.83510049,7.97977272,39.976095719999996,2.361277702,2.828720363,1164050,2082.0852,428.3532,20.57327913,1395.0342,67.00178264,258.6978,12.42493823,2717.500418,834.4239876,559.0789464,2021-02-01
Contra Costa,2021,3,27.527,36.683,23.279,10.51,0,0.606905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.887361675,10.83510049,7.97977272,39.976095719999996,2.361277702,2.828720363,1164050,2082.0852,428.3532,20.57327913,1395.0342,67.00178264,258.6978,12.42493823,2717.500418,834.4239876,559.0789464,2021-03-01
Contra Costa,2021,4,32.555,8.329,31.576,10.85,0,0.473068333,0.092714286,425,NA,NA,16.1,NA,4.4,3.4,7.9,NA,NA,NA,35.887361675,10.83510049,7.97977272,39.976095719999996,2.361277702,2.828720363,1164050,2082.0852,428.3532,20.57327913,1395.0342,67.00178264,258.6978,12.42493823,2717.500418,834.4239876,559.0789464,2021-04-01
Contra Costa,2021,5,36.738,3.087,36.449,10.94,0,0.202578667,0.225,NA,NA,NA,NA,NA,NA,NA,8.295,635.5,7.55,NA,35.887361675,10.83510049,7.97977272,39.976095719999996,2.361277702,2.828720363,1164050,2082.0852,428.3532,20.57327913,1395.0342,67.00178264,258.6978,12.42493823,2717.500418,834.4239876,559.0789464,2021-05-01
Contra Costa,2021,6,37.771,0.039,38.431,13.075,5,0.173655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.887361675,10.83510049,7.97977272,39.976095719999996,2.361277702,2.828720363,1164050,2082.0852,428.3532,20.57327913,1395.0342,67.00178264,258.6978,12.42493823,2717.500418,834.4239876,559.0789464,2021-06-01
